seed,theta10_0_1,theta1_0_1,theta2_0_1,theta2_1_1,theta3_0_1
301,0.9375154184966163,1.0019183993576894,1.0404150860194936,0.7830578431838535,0.9661047117403626
302,0.9572863086631788,1.0245324120429862,1.061236639244321,0.6658105874527681,1.021031918108462
303,1.0236172067515064,1.0243832781898414,0.8480727305699122,0.9290203964157605,1.021522847441005
304,1.0490427426232578,1.0641661458017488,0.9585259433438682,0.9528781555026009,1.0052534891836649
305,0.9354743571624148,1.0151647936439145,0.8888370732421028,0.6299639029645199,0.990528162177482
306,1.0900536310815165,1.1137251067436296,1.0846782392743106,0.6822921258079694,1.0208870415600793
307,1.068217342334341,1.0104862973822255,0.9575030560511854,0.9457132299097968,1.0558458009394742
308,0.9829974257684181,0.9996710335608542,1.1896179094639343,0.7711411262603187,1.0120325543084139
309,0.8724024323889935,0.9195058641096225,1.108537894902534,0.8017327033717395,1.020366156799794
310,0.9997839598705252,1.0538706668847855,0.9963273003175793,0.8768614797620908,0.9503604258227973
311,0.9344176705228214,1.0358522070838714,0.982532899885836,0.7548272025031801,0.9868230956650988
312,0.9861087146292263,0.9925276618809643,0.9377234126909015,0.6397326286038778,1.0416386836739113
313,1.011810999133867,1.0296218686508931,0.9085061422249423,0.7422268134677804,1.0183996030085494
314,0.8696109230892954,0.9243864319825885,0.7887855829413924,0.7212952970383611,0.9870845421888087
315,0.9541754444706784,0.9585993257645777,1.0242429489856284,0.6116203943205848,1.0207194787483578
316,1.0579925545620918,1.097313939970808,1.0168270574982103,0.8250103882171241,0.989459379788643
317,0.9767489568972468,1.025132560175324,1.1784730659974656,0.7409089691164099,1.0154817645216063
318,0.9661262385008957,0.9846322766514345,1.0003080577312635,0.7705418220395585,0.9822221573802099
319,1.0393544245172497,1.0678699416424822,0.941246605340395,0.7725472622863303,0.9852796433973781
320,0.9354419662559887,0.9388339079295691,0.9066029821289026,0.7294606010682558,1.0263664015273206
321,0.9815983308748452,1.1214289138699096,1.1076098404043881,0.6578292856624838,0.9496010707726921
322,1.0231970941702753,1.0499113789202685,1.0476897804575287,0.6871715318787386,0.9538910820124227
323,1.039506479748001,1.063477658116958,1.058481817579076,0.7829408641100498,1.0196619355011967
324,0.9626434563386125,1.0082054947217771,0.9959817602241602,0.7321253296426943,1.0168362631742898
325,1.0265014677893873,1.0070321967837128,0.9002573853620279,0.8538268793768248,1.03368926817355
326,1.0179000510502432,1.0640233632217897,1.0105681337520165,0.9017697232095183,0.9566165593866711
327,0.9964940825419548,0.9974662207797709,0.8504384679152951,0.7356668542348631,1.0040410692717605
328,0.8620048190035198,0.952745076791726,0.8923150095884249,0.8857894316767713,0.9817963135251283
329,0.911693160367523,0.9472851504537729,0.9185715676444384,0.8823086098406485,1.0019002048622925
330,0.9658807649043318,1.0157362602682913,0.9342887200571081,0.7853324153159855,0.9822987558803458
331,0.9239706606657001,1.0239140899936445,0.9803649193822658,0.8115202376026808,0.9576189566033233
332,1.0236283575511125,1.0673334612051248,0.959692637313666,0.7993153922292601,0.9908116201247354
333,1.0446646776908808,1.093813049283892,0.8205509047721611,0.8157386805661,0.9890994526348039
334,0.9521437205680257,0.9917740774252762,0.9848524246041611,0.6777305507016896,1.0152272715767867
335,0.9296985981845419,0.9685834939650658,0.9483651787359194,0.8367205391197572,1.0149038400811674
336,1.0133058486616322,1.0736959878666696,1.0089843974570032,0.5900023629434816,1.0236694916335554
337,1.0007383897420457,1.0264925142282972,1.0447010749571954,0.8215609444482679,1.0034822488432122
338,0.9847240616235211,0.976323032951017,1.0353571748902783,0.9959068847651432,1.0549332330802013
339,0.9800144282974521,1.0244494492729876,0.9471568892273438,0.7793181744190305,1.0003152530320947
340,1.040119034344771,1.068063754087513,0.893734128659106,0.6212128818482491,0.983233625272983
341,0.9896454254010387,0.9893482603171893,0.9379917237526288,0.6703462999150273,1.0154361748567922
342,0.9655709183187272,0.991812318560714,0.9778887777137476,0.9266137801597936,1.0209393284817527
343,1.0437452114145993,1.045907686918241,0.9257448720713353,0.8908602532783513,1.0200962097455397
344,0.9593761744554571,1.0403845654291535,0.8526857318747463,0.8054104765758916,1.0072252571110851
345,0.9535061645355309,0.9720407653575484,1.008900468089914,0.7370452179231743,1.0545699518925502
346,1.0329026866519497,1.0267174428671,0.8516350447289889,0.8909158065168876,0.9855473588087514
347,1.0514524889967374,1.0232358492064062,0.8551258951172921,0.8041203501375228,1.0428024970198813
348,0.8871561697908752,0.9342789092425942,1.1703180413555663,0.5720869573753484,1.0000175422326192
349,1.0109192068411144,1.0071425597530335,0.845922240782766,0.9545570887560206,0.9819763262002636
350,0.9021603741210814,0.9755409452083992,1.0772909929097596,0.8343745952823884,0.9849597157366702
351,0.9677485973844177,1.02598082215131,1.0551153731637248,0.7065090020992615,1.0221482506672317
352,0.9548679002948491,0.9575719868785291,0.9230525747477064,0.6764557340149593,1.0006629528034077
353,0.886142797205396,0.9273267749321968,0.8567443804513439,0.7618820250137772,1.0084380009755136
354,0.9204484499557793,0.9969615297476586,0.6880284673248702,0.6983972661648591,1.0117503183666163
355,0.9920122341909396,1.0706795622462526,0.910941226802555,0.5201444902111391,0.988659812515963
356,0.9892984549456764,0.9974463084732503,0.692337270675773,0.6653803511271796,1.0019978966027066
357,0.9930545836283732,1.010618206095256,0.7934371878072684,0.7324622685267431,1.013969901744774
358,0.9495037255807314,1.0310182087844006,1.141784090224635,0.6940095201833512,0.9850555864964485
359,0.9098475022229304,0.9502469259795675,0.9702847460562506,0.7285229577036754,1.0037443091049973
360,0.967308148684223,1.021142403020896,0.8713123730936836,0.6149867224313409,0.966942156342316
361,0.9721821770963974,0.9811796409432962,0.9094484915960804,0.7135437692923803,1.0000062568999901
362,1.02307223177922,1.0643428251686504,0.9422804772958427,0.8665915335608004,0.9514671570178552
363,0.9711782113200703,0.9752973555909497,1.0683858142311944,0.6696284259297101,1.0305706944962303
364,1.0152574975780795,1.005546053694545,0.8388742737870095,0.8223586220969347,1.00476881979388
365,0.9467120247530577,0.9909257086738487,0.8308601923462137,0.6367372280752963,0.981585058722506
366,1.0311563172144875,1.0546268745386345,1.06404896559414,0.9543676905890315,1.0374744681423838
367,1.02735055602252,1.0782466748687884,1.1704995810424181,0.7462620454787898,0.9604673202926675
368,1.0315540548448026,1.0905702429016872,0.9361300248781174,0.9013215279528209,1.0037477911083235
369,0.955264683900559,0.9464127465834389,0.9062575168284378,0.8327435280122308,0.9527429078306315
370,1.0637415908559675,1.0839645912043114,0.9867687233981656,0.6976030000924319,1.0046551038034643
371,1.0253338669806147,1.1123991566560179,1.0504535846199876,0.7134440094914214,0.959214898211126
372,1.0094172551806555,1.1248750077812268,1.1208970594406165,0.7234067828641808,0.9924268356499867
373,0.9717466103063255,1.0446198009916978,0.9760390919425093,0.6071796297016424,1.0053361874912232
374,0.9588997412373164,0.9997288678185335,1.2605193862128345,0.7212118070037339,0.9721813950668471
375,0.9065019995848643,0.9693665450822073,0.9388861213986477,0.7443582088087553,1.0388235064912097
376,1.0521333879459271,1.0575830137237119,1.0304294920324324,0.7865158620685706,0.9529170139483507
377,1.012544396972145,1.0421764068982722,0.9012179940704819,0.6641766286811103,1.0293414474737073
378,1.0644659049305223,1.100396050165196,1.008150892411545,0.8554634368689731,0.9765549423590815
379,0.9964172180378953,0.988860798807001,0.8392339390052312,0.6750460429035186,1.0012183388222569
380,0.9646328560023618,0.9695624990846701,0.7888361909214426,0.7665785863866899,1.0242551099522594
381,0.9367152231682059,0.9729824864377535,1.054161840382081,0.6926588754771664,1.0108135794253508
382,1.001883928654086,0.9986539677527891,0.9013804804721897,0.9206530221003189,1.0108038515013889
383,0.9617941127292092,1.0555147019464728,0.9365054119854652,0.7028927615470271,0.9680211892035678
384,0.9827133480858201,1.0021851629534788,0.9143313581551442,0.8981246048738869,0.9753055835501896
385,0.9836867287680162,1.027599952418408,0.9020896355783099,0.6125713514306561,0.9927856430943337
386,0.9878213174851175,0.9619426184024945,0.9920085006851737,0.8167733693136513,1.0859620671799757
387,0.9547152945266927,1.0584226322151717,1.0893507752385776,0.779591218580842,1.0014798666937732
388,0.940142521900397,0.9853619792590594,0.9357208139936302,0.9964614750022921,1.008833855484275
389,0.9236603282161111,0.981132047110883,1.0001861433317019,0.793613561617841,0.9857786981412392
390,0.9436608244305583,0.9547163755973368,0.9144234520614007,0.6210155836006442,1.03644924714703
391,1.079833321560848,1.054390618747665,0.9248368200540692,0.8818650007066569,0.9689830414638528
392,1.012439959260324,1.0678621953866627,0.8583564990840101,0.6604040023260015,1.0175052629276866
393,1.049292841863045,1.0549390105289496,1.1198877676957726,0.8914565320832255,0.9645505190048002
394,0.982993555679376,1.0049065474242325,1.324240873997277,0.8648514051279764,1.0901761014675502
395,1.0113088260754082,1.0199564777449222,0.9401979437042047,0.7120410115500274,1.0115057723295533
396,0.9545096447862578,1.0307435084010215,1.000864576213737,0.9024596199849669,0.9973139732314348
397,1.0037630577092522,1.0201082498807605,0.9819223802794091,0.7579601426301739,1.053846457089542
398,1.0497907955273629,1.0442735383317827,1.1448079540029612,0.9129119357448988,1.0001585101533799
399,1.012779653865609,1.0164546116781652,0.95693855117839,0.7073140064980766,1.0172371432759315
