seed,theta10_0_1,theta10_0_2,theta10_0_3,theta10_0_4,theta10_0_5,theta1_0_1,theta1_0_2,theta1_0_3,theta1_0_4,theta1_0_5,theta2_0_1,theta2_0_2,theta2_0_3,theta2_0_4,theta2_0_5,theta2_1_1,theta2_1_2,theta2_1_3,theta2_1_4,theta2_1_5,theta3_0_1,theta3_0_2,theta3_0_3,theta3_0_4,theta3_0_5
98,1.9964533546308547,1.711522774949115,1.3785929224514346,1.2518855061953096,1.1807796776497643,1.4512497470444832,1.2572932667990608,1.194246709333877,1.1552953728561108,1.1361577698429937,1.175563824013838,1.4039790272862793,1.4803014981576454,1.5082101966507937,1.5193868572888616,0.6532927365541915,0.8755586902834682,0.951299027811027,0.9888866674348954,1.0063854126034675,0.9930349740896568,1.0120832085762959,1.0126444605963787,1.0115790953228752,1.0115594162897303
99,0.1,0.7577871211325722,0.8999844429389222,0.9495530439989499,0.9697171759947725,0.8945525736406582,0.9625175402244224,0.9840917676342491,0.9939392325642666,0.9973022456416032,0.9251024673215997,0.9635613511952896,0.9729061887534011,0.9642717975296802,0.9589945243152479,0.7131006726408403,0.8811267780618107,0.926169394569435,0.9361061198835944,0.9377341321805628,0.9840062787594531,0.9828325651263865,0.9876624144681742,0.9865481439920859,0.9863043961993307
100,2.0,1.6400929708500864,1.3421234318921376,1.1712742342231297,1.0927508633540883,1.394634863551087,1.2094464262353348,1.1240037984057782,1.0867630701689934,1.0698017115959952,1.0347951202864951,1.0252182228067988,1.0092528153661409,0.9804844095790749,0.9650774730720625,0.9866060389329762,1.2959034429709548,1.3815310747348954,1.3939910081745195,1.3916348963930267,0.9461924378218439,0.9355416936671783,0.9413254734078345,0.9396013017012377,0.9389514765132243
101,0.1,0.7946092666495845,0.9357927685017182,0.9786239602139735,0.9942733561986389,0.8720050325103881,0.9519624506869551,0.9719291068365102,0.9795066498493814,0.9819212177546351,0.8362258082183446,0.8418447512028651,0.8435809974557664,0.8345402991699563,0.83002541237835,0.7055621841456007,0.8504468939772948,0.885865369655441,0.8912311786497602,0.8913034416899792,0.9731296830699941,0.9637999410418762,0.9671721853347371,0.9664467569256205,0.9662786064002536
102,0.1,0.7549786889565722,0.896812014149326,0.9526609097670365,0.9760019815962196,0.9326496091445294,0.9956698986693637,1.0199217789945874,1.0311195303524208,1.0353191608017442,0.9532412773346173,1.033097332004034,1.0539247304383623,1.0525829379161922,1.0503411605522734,0.6220719087397356,0.7692454262477652,0.8091674325727631,0.8210740648445494,0.8244345141009302,0.9535806333368273,0.9611392892080444,0.9648388819407065,0.9640313313352972,0.9639627179501608
103,1.6968151394038131,1.412168396879167,1.193463014340937,1.0923339946066979,1.0487761820500652,1.2534327610738867,1.129081132468024,1.0804086173012104,1.059547051791873,1.0496644055866264,0.991796557972434,1.0954721259985223,1.1404779545629458,1.1449322381902272,1.1440692758817255,0.8027892383576378,0.9835897194555923,1.0452465947913294,1.0668848385919885,1.0749049631981187,1.0093348459190057,1.0050205076165515,1.0107661952241178,1.0091975039988084,1.0088912814822044
104,1.808104288745064,1.3878590125007249,1.1226836859590965,0.9985153488176026,0.9503887540549171,1.2126367212751052,1.0548517830695574,0.9939738005352178,0.9717965462912425,0.9632563913176637,0.8479636827582742,0.8372043224690514,0.8407893399306212,0.8331870457674491,0.8294383061613225,0.7466162838347135,0.8631379930596608,0.8914964083834563,0.8951610524083142,0.8950698275240645,1.0117404636650396,1.0045709089649046,1.0095860872493099,1.0089267856050836,1.00873818666867
105,0.1,0.7919883073838629,0.9318984320515676,0.9714658069094009,0.9852590827476583,0.9103693248393756,0.9836821404755323,1.0001133578893635,1.0066357249019793,1.0085865506090863,0.8245541055422776,0.8078772786809579,0.8029867795805912,0.7911188575175878,0.7857477252162846,0.7292558337740429,0.8777827130949197,0.9131653631204198,0.9167560700108881,0.9158255027760537,1.0157126961559444,1.005877645693817,1.0102019615306135,1.0095219413667942,1.0092995407920877
106,0.1,0.763532472032735,0.9014540570339246,0.9440869146324851,0.9600610605893324,0.9025237044167549,0.9792460760532439,0.9977520245176468,1.0050479110131338,1.0074022295087754,0.8649096698944806,0.8706088952492194,0.8714123334364245,0.8607566578152906,0.8553445612014055,0.7147305257575254,0.871444283281115,0.910564749640492,0.9166101215055199,0.9166445664893619,1.006387562482827,0.9958679467688202,0.9995576039014004,0.998711542017854,0.9985023713551494
107,0.1,0.7881718257961486,0.9374821535179234,0.9885520557813919,1.0093272298804434,0.9616564008799008,1.0385984156540882,1.0594992875576323,1.0693579417902248,1.0727183895315173,0.9251761185053599,0.9547544850428688,0.9631758289287835,0.9539719452276428,0.9484929150568289,0.7266996650814089,0.8913762797708279,0.9355450690504477,0.9447834731516681,0.9461272655244759,1.0116118240783314,1.0070983475663586,1.0120175709137529,1.010882872194808,1.0106177842317694
108,1.6760881845092177,1.3454263051576183,1.1231283615290957,1.0227798867633082,0.9833002584542749,1.2085548523723157,1.0780107272336863,1.028612400905285,1.0104058240278333,1.0030811232194792,0.8754469912109831,0.8844036023470001,0.8788776008139536,0.8668147742769814,0.8611886225257415,0.634336444972512,0.788042812408186,0.8230315686169024,0.8280543882643863,0.8277138838797046,0.9774030603011097,0.9763392602790875,0.9799998773755174,0.9790752035029741,0.9788512618760314
109,0.1,0.7414140800510417,0.8782927364575063,0.9255854149371721,0.9445590053049341,0.8865220372470232,0.9549802172788395,0.9752639119657119,0.9843955064444007,0.987513418949293,0.9113662184450426,0.947713189404328,0.9570946651717924,0.9494963935604841,0.9448687821661015,0.7000000620591824,0.8582696074925568,0.8997829577368001,0.9088402581774415,0.9103477013246494,0.9732994266938981,0.9699451970123415,0.9740266797703803,0.9730211970167534,0.9728118960532764
110,0.3773317172722742,0.8287598626776961,0.9539320050319382,0.9887948875624494,1.0026155333273599,0.86761823781745,0.9253811606584801,0.9396617137361408,0.946666451644714,0.9488704406839522,0.9429673043466154,0.9080835168893929,0.8993872250087263,0.8781274245631198,0.8670972207131056,0.9889363335486502,1.221942216528742,1.2871962166392228,1.2942553898624614,1.2918563273317034,1.0282697171641038,1.012010402038528,1.0189008547265848,1.017872497100265,1.017315067150629
111,0.1,0.7371602944283302,0.882499168756221,0.9391551859637104,0.9643388264447266,0.8733060570360163,0.9372182759467172,0.9622203799193059,0.9748184357276999,0.9795103195726224,1.011834260790405,1.0788086359993794,1.097805651739911,1.090865953433209,1.0853815930560775,0.7531790562754443,0.9449849715684724,1.000791147481773,1.0163029860241872,1.020250435329439,0.9979769954158052,1.0020957728805227,1.0081886169720566,1.0067594721132542,1.0064930934728538
112,2.0,1.5478903445005965,1.233358257924816,1.0821808417350567,1.0182970735933872,1.3169835296793493,1.1275564815320427,1.0515899483657183,1.0206337083766026,1.0077205520799173,0.9088681586217832,0.9420477299805357,0.9474405763360145,0.9375552468792677,0.9319449940570449,0.682073975925735,0.8504918526565657,0.8942046345786967,0.9031129414861484,0.9042067541246794,0.9926409358312672,0.9899515714630511,0.9942146476996482,0.9931224124619472,0.99287571887222
113,1.6590095480323817,1.3068847752150927,1.0948885084683553,1.0075719527621558,0.9737877936892743,1.1553178133357094,1.0305036621952368,0.986666396827382,0.9701012458591752,0.9633971824438593,0.8345792157675715,0.9114160857987087,0.933703459121322,0.9331912419000449,0.9314150285693955,0.5816282611350514,0.7126616518850081,0.7493550644510366,0.7594795540262032,0.7621520111009856,0.9589848065340696,0.9606010268512659,0.9641649951582266,0.9635267677116758,0.9634391759676179
114,0.1,0.7216910109998301,0.8651886723867296,0.9127382641339716,0.9332666130613585,0.8825280781043682,0.9587242340640716,0.9781379053041334,0.9874367770059229,0.9907634185014508,0.9822543655756253,0.9906034587361119,0.9959304631259026,0.9797923148397778,0.9701111973380945,0.9447037608506262,1.1784675082641225,1.2472162478952256,1.260188722451266,1.2611671102160682,1.0005870786881856,0.9861575709815145,0.9921217198248179,0.9907405402551237,0.9902582924764354
115,0.1,0.7815032426585138,0.9362182503359409,1.004938553022378,1.0356001403818507,0.889627333748997,0.9678281609695534,1.002196511348943,1.018014810033687,1.0247873733869248,1.040308338512065,1.156097514955768,1.1897962877301673,1.1940245284697335,1.1938485895624282,0.6226592780854624,0.7842483987204358,0.8311861396570268,0.8482906544091096,0.8543306160932738,1.003476306360297,1.0099560357129043,1.0125422708919567,1.0112806143281812,1.0111472760422742
116,0.1,0.7743097801300707,0.90691373763572,0.9436931884656843,0.9560951611856191,0.8484082223094203,0.9168990984228969,0.9327652737283849,0.9389245536789999,0.9407092250918572,0.7982524587124222,0.7826253165590301,0.7774953011651811,0.766753004418794,0.7620821327524114,0.7065113563093354,0.8469910040334749,0.8791576582118157,0.882212300024354,0.8813330256299133,0.9802782727323839,0.9719928559805224,0.9758161913798038,0.9752269266193784,0.9750446213029309
117,0.1,0.7920643555498388,0.9490446003557637,1.0201448727905322,1.0517512496314736,0.9085784215017253,0.9882065361123455,1.0239822106140934,1.040100414559631,1.047162555230442,1.0471286921316434,1.1688934997210672,1.2037767491717934,1.2094106338935935,1.2099502054579638,0.6128884049458448,0.7719532299403128,0.8178508355556354,0.8351146140170796,0.8413559425780642,0.9865174746958216,0.9948635058213219,0.9969603200668052,0.9958350924010763,0.9957400300702557
118,1.88045501202494,1.506244223975766,1.2222692642242428,1.0794579813483085,1.0174222385406353,1.2652743225764604,1.0909112982506164,1.01846557215408,0.9875213759022211,0.9739152112582087,0.969870140076884,0.9963254408817165,1.0088909226516138,1.000580568910232,0.9952551703708187,0.7778927424898333,0.937576045464515,0.9818719578470657,0.9916900271048835,0.9935192803072449,1.0481748820072312,1.0416612836841936,1.0474678790244656,1.0461505569874623,1.0458536468593849
119,2.0,1.5661052831007458,1.2362510106365148,1.0621685102442877,0.9851743064031152,1.3323333024275759,1.1384358654240376,1.0539380959179183,1.017773399445893,1.0025017570487513,0.9635824742616417,0.9595109585429047,0.9462339324156556,0.9253962045752111,0.9150985565478386,0.7491645831692091,0.9672117878863431,1.0214464566312478,1.0287907952256568,1.027448542777262,1.0325113858847623,1.0208367361387414,1.0247793380598595,1.0234218212240445,1.0230730671753745
120,0.1,0.8100611296995658,0.9693023493261961,1.0190725177041582,1.0391994849191803,0.8804600994001729,0.9684467783224463,0.9917620576280023,1.0014159302549912,1.004719530507217,0.9402771553542595,0.9328362139970404,0.9321763893239714,0.9158096649769253,0.9068872936387942,0.9043506415688914,1.1181649575734578,1.1775207553722975,1.1865547324766335,1.186163547033453,1.0077971102022154,0.9926491576685055,0.9980065249942656,0.996909446573435,0.9965166397481683
121,0.1,0.7531577367484352,0.8972914817532648,0.9554294001182803,0.9803771596303856,0.8466636845156353,0.9143165527008086,0.9428940560713595,0.9556842045939031,0.9606649958477762,0.9805205392145242,1.0653727540004045,1.0886718859348208,1.0875794612577507,1.0852372021650882,0.6214824730464416,0.7726768846105395,0.8148293811254886,0.827850354102999,0.8317042664407421,1.0083305504718718,1.0145527727072279,1.0184575474176696,1.0173992975737383,1.0172879819215972
122,1.7511655850100776,1.419244467409913,1.1611895613005785,1.050245782840116,1.0011250441155497,1.2385580753737586,1.093094773026143,1.038570153816784,1.0142094102880108,1.0033926993033644,0.9713881330151554,1.079773290378439,1.1181464986542238,1.1252072167593594,1.1265501256390564,0.6258572643573792,0.7555839872000816,0.7946740580864923,0.8091666554819964,0.8145532523311997,0.9989518079904119,1.0012005914940247,1.0042630367220748,1.0032155634106377,1.0031053214129928
123,2.0,1.534156630057925,1.2234302333087301,1.0705647012383936,1.0106007771254468,1.3206205890898601,1.133778511104427,1.0590930728910242,1.031626667580168,1.0213528537052952,0.8689080049715587,0.8143335792798463,0.8004067732948394,0.7863801055592612,0.7808708063927524,0.8166416502410114,0.9552144687695072,0.9829849113796174,0.9824704282470906,0.9800388434700411,0.9859030906942213,0.9756310691196471,0.9801794201064749,0.979541168633144,0.9793187976919874
124,0.1,0.6917975380239236,0.8282511775364355,0.8773119220898422,0.8989856108349094,0.836676894914925,0.9037611980449547,0.9238976810997058,0.934408216338471,0.9381922463951862,1.005277009735495,1.0396724975948874,1.0507322626897675,1.038275236711057,1.0302651924521702,0.8177879563078964,1.0233988217691141,1.0831683946119413,1.0968351458231809,1.099182861105825,1.0475373722280859,1.039973156844668,1.0462206572513302,1.044579146535567,1.0441323387720394
125,0.1,0.7331875351864773,0.871329067899049,0.9234548545272776,0.9453196371896748,0.9231781883882845,0.9870104832507554,1.0082330177043515,1.018649635547283,1.0224056418660077,0.9512366766754657,1.0153196914431641,1.032295125170202,1.0276984653573744,1.023949603902401,0.6712220903278404,0.8320024291425825,0.8760007769517453,0.8878493443170912,0.8907658813594079,0.9741325364770846,0.9766021013194717,0.9809115695943904,0.9798757958768964,0.9797051247370295
126,2.0,1.5895107042473002,1.2975791052097407,1.142481188914508,1.0748130345219384,1.2947665188351198,1.1108307877073669,1.0308503397160198,0.9957836803552416,0.9804590312437974,0.952231662115778,0.9728123586040499,0.975981337605146,0.9592353719548361,0.9493744922446494,0.8508591353771665,1.090405082339999,1.1596584698691188,1.1730250024158182,1.1739958396173653,1.0158329078776014,1.0013812638232136,1.0062677490044911,1.0048361155354584,1.004381989249046
127,1.9001426587266945,1.6064010149472134,1.3143669192190812,1.1754140492653744,1.1104753941614705,1.3135178370947869,1.1290277208892014,1.0553092542841203,1.019820810630868,1.0029430425303767,1.0908598042721103,1.1504723470860787,1.1763001689136363,1.1764514200258105,1.175173735848692,0.767735981011475,0.8970116871029594,0.931374447633375,0.9426712620390241,0.9466832113324283,1.0475151894681287,1.0501094111682228,1.05573111680069,1.054347603787033,1.0542491961333855
128,2.0,1.698355491543144,1.3898304158609562,1.2528196035239594,1.185950856645997,1.4012140861780134,1.2129296796827846,1.1416153789160313,1.1049200583885155,1.0869770513184032,1.1137590441636251,1.2376369593392338,1.2893764184005578,1.302002377773029,1.306134174364189,0.7773910051347066,0.926978610216446,0.9744656602448523,0.9953204310851026,1.0046034686601129,1.0079052265675574,1.0135105727742286,1.0183465288159395,1.016961871639485,1.01692510555012
129,0.1,0.8080865101623648,0.9750398136045293,1.0411151269739427,1.0717437851455645,0.865358011231883,0.9490428283632487,0.9824123612487062,0.9986255324552009,1.004928371991906,1.0551858022571252,1.1229916871491201,1.1443022516378751,1.1357747804803822,1.1289410784116343,0.798061064548842,1.0114502141708643,1.0762091155921938,1.0946514819001523,1.0995526759543526,1.0446894111499778,1.0431587807628442,1.0496222732355192,1.047666602404999,1.0472411834255944
130,0.1,0.7158946020710764,0.8426190164260517,0.8853104153422862,0.9016121428610682,0.8811400367107435,0.9346037215594152,0.9515310213787063,0.9594254514295645,0.9619644614008368,0.8698354524656495,0.9062782370755734,0.913435801029869,0.9066176316457846,0.9027137745489262,0.6163351345776177,0.7516409595742437,0.785416360714728,0.7924432415646537,0.7934679393287198,0.9824172240088708,0.986582476281032,0.9910918984948498,0.990303627270453,0.9901436831191368
131,0.1,0.7050500188345383,0.8486868775649979,0.8988151789657062,0.9215581083456589,0.8521479629484107,0.9234962590632311,0.9434899758982295,0.9543910542249924,0.9583557349875167,1.0298832710837538,1.0495681187264014,1.0583344998980364,1.0414617436463744,1.0307407988907593,0.9627395993137257,1.2106786702496122,1.2861226302379787,1.3021850233040924,1.3042618415836897,1.0135338278769608,1.0023167144465421,1.0096095663142144,1.0078623112454934,1.007260333641954
132,1.0959428251217262,1.0898330012358435,1.0341470015764112,1.014492108277559,1.009188278028141,1.064766877853898,1.0376311217897558,1.0293776450441798,1.027466674068105,1.0260188464071378,1.0874671385234929,1.1851445908555365,1.228494932785917,1.2309634653966741,1.2291405010888299,0.9030260016482551,1.1152604364679564,1.1856455587740524,1.2107440602518589,1.220283030687755,0.9845788703627656,0.9786162961330587,0.9843723969266113,0.9823146834988232,0.9818919302203654
133,0.1,0.7291711241215186,0.877067868898304,0.9348253228836303,0.9616169473827788,0.8098086723747172,0.8858321048027998,0.9140915545672327,0.9277436644967392,0.9330636483322984,1.0468720809192111,1.109525466563362,1.1307848168690187,1.1222218157965775,1.1154201498451488,0.7939583378754164,1.0022913752140226,1.0656711948074609,1.0833563856700568,1.087987791880589,1.0705854380225197,1.0646363322622283,1.0707528513260745,1.0686945403472565,1.0682321268690094
134,1.9970931718257203,1.5202817937525364,1.2152214991380634,1.0638855207897404,1.0031667763699754,1.2275856573747843,1.029234811109994,0.9498044836843403,0.9183604970540278,0.9061793260370504,0.861815692419026,0.8408464923363039,0.8337928496238701,0.819444817237103,0.812801059803911,0.759386491111654,0.9239561005591763,0.9641075174143008,0.9681186661918856,0.9668561330905868,1.0451571603449357,1.0332596058074646,1.0380038554189972,1.0371815858140816,1.0369077001351672
135,1.7581648652000075,1.542342353953612,1.2728003396551688,1.1671679179628622,1.1130019155583593,1.2971146012543087,1.137754742244795,1.0836716912557531,1.053419954327634,1.039124669129448,1.1620565591539787,1.293983341313769,1.3371023356805447,1.3504646287607438,1.3554701009487249,0.6622261570171467,0.7902418807754219,0.8252590893190618,0.8420758812715873,0.8495114137238416,1.0178127517481055,1.0335532274911556,1.0351017195666077,1.0343488562736134,1.0344580162127317
136,2.0,1.531023099509239,1.2366504816397057,1.0857664229750612,1.0236435892282063,1.3324975399300414,1.1571663983762426,1.083792338055233,1.055757708143479,1.0446473345060445,0.8658464636632822,0.8590620777387992,0.845449890508461,0.8245554933492045,0.8145349271848211,0.8284606378439023,1.0796685877097199,1.1446181612491866,1.1523942621733028,1.1503524995780305,0.9490745222346608,0.9388111281250957,0.9432211387064693,0.9422556323045045,0.9418650540948983
137,0.1,0.7869783048859927,0.9531613023736415,1.0204010824320011,1.0528694116946802,0.9116514310552706,0.999272837119688,1.0295659778544766,1.0461995108664224,1.052814921296526,1.0950704282291754,1.1671824332601985,1.1923856461079045,1.1832998324634036,1.175560650812419,0.9487426085473561,1.2117118874085655,1.2947283061878747,1.3194074507051943,1.3264862424559443,0.9528175550938416,0.9473341444226857,0.9533617875757585,0.9512328557151263,0.9507188484692976
138,0.1,0.7718393315700173,0.9356441699064522,1.0196082011935879,1.0608918606182323,0.8819137489196683,0.9593646450825444,1.002715199264545,1.0243135278764839,1.0347746932518223,1.190043990681678,1.3519176067576761,1.4056740553499176,1.4167188398183321,1.4190949023975852,0.761172699593328,0.9861947215635809,1.0595909235743801,1.0914926026523708,1.1050593512656357,1.0142479013826593,1.0274853086478233,1.0315432084170908,1.0296324463212634,1.029521798989065
139,1.8140867147903312,1.4498434186843274,1.1777423412166461,1.041847951258294,0.9809554002192042,1.2892646330118684,1.1328361770077384,1.0686918826222296,1.040715972918109,1.0278256380359019,0.9777265199067363,1.0547871776659292,1.0803987204992436,1.0745634559214163,1.0689983237806608,0.7786031338787248,0.9886408830198571,1.0542144459763794,1.0729608870928922,1.0780598818890832,1.0107686983798447,1.0070921711728176,1.0128986914838103,1.0112950858992613,1.0109263736088752
140,1.7477231190442841,1.4862304462089566,1.2147399983697784,1.1001029189807698,1.0440865201864802,1.279069088107223,1.1192427358374013,1.0612771015501488,1.0319443939549646,1.0181968374030992,1.09086925137155,1.1992702688296821,1.217425122356823,1.2154479430926013,1.2124023754811464,0.5544445245447283,0.7287222502274759,0.7749583044670265,0.7906219161354685,0.7953268946504944,1.0084157773091453,1.0225616715692696,1.023328995055295,1.0221272243385104,1.021975454016002
141,0.1,0.7315087405856261,0.8816201019095876,0.9515686812259231,0.9848248399444091,0.8814293769367106,0.9458663942051907,0.9787286996366803,0.9953728882378552,1.0026385271043123,1.1194696159520598,1.2453979474923862,1.2841115406652517,1.2871043300277332,1.28563051004468,0.7380807453059266,0.9451563743378008,1.0094562395557256,1.0337565362238377,1.042765152082744,1.000436227335607,1.0119966320081644,1.0170478918204593,1.01552479641804,1.0154246227988157
142,0.1,0.8069082458823791,0.9605013642373456,1.0095005505103878,1.0288590899230938,0.9104948238995666,0.9903375934353698,1.0118748212229085,1.0213775335293906,1.024504073102018,0.9121579679671971,0.9186807803073481,0.9203010122599898,0.9073343251817402,0.9003733030815284,0.8120569821756302,0.9980844268872852,1.0475912390270214,1.0557920061768098,1.0559614850149845,0.9854914084396015,0.9769931606663352,0.9820812510802442,0.9810189719897626,0.9807028893332002
143,0.1,0.7727724965134601,0.9188383717479935,0.9732481591483988,0.9958411576197769,0.8478876585526338,0.9193086462295152,0.9457411980319705,0.9574939079029546,0.961754542506493,0.9445203774630214,1.0040258498409718,1.0195312952184876,1.0146053493885119,1.0108339461223215,0.6605919954943361,0.8165338436450662,0.858586902733745,0.8695918150933185,0.8721891575645407,0.9841651143490572,0.9854872467205785,0.9895420722947718,0.9884677269088432,0.9882909087341933
144,0.1,0.73514652948135,0.8720198439904177,0.9240084378241022,0.9455425808579314,0.8585476842591122,0.9228608800866545,0.9471190758921036,0.9577294709035634,0.9616417143059204,0.9402223132604619,1.0076226865447968,1.0253654137637132,1.0222474034264528,1.019315669086707,0.5967205532650526,0.7354182586360165,0.7727021870675503,0.7830072170237654,0.7856584786384812,1.0345289117891083,1.0383430907136968,1.0423376817523067,1.0413155489914916,1.0411792350939812
145,2.0,1.6045627291160753,1.3026573057198187,1.1436371183073695,1.0742545891344644,1.3169884773706277,1.1243185087720513,1.0417133858802419,1.006216847797234,0.9907385427631782,0.976440044316354,0.9766329022610292,0.9771653206361327,0.9621681356535319,0.9540175483164518,0.8582650084826025,1.0526166784222517,1.1045340784793283,1.1130689804701337,1.1131103079689184,1.0116639992342709,1.0018669759776162,1.0076042621421681,1.006303754909984,1.0059227031555549
146,0.1,0.7151845396138526,0.8636685687747551,0.9215192477606132,0.9492439994294195,0.9681049023487487,1.0471348238186835,1.0680174645621108,1.0806901029871996,1.0856134109525815,1.078595856084358,1.1371956790803979,1.158895961425769,1.147760412222141,1.1390825608649235,0.9723154896333638,1.2370867629990354,1.3203893284498744,1.3434945431248746,1.349482510664719,0.9566046739563341,0.9478134665865777,0.9539808150232848,0.9520556924548532,0.9515072169887716
147,0.1,0.7659887090430907,0.9131011164266397,0.972345053460491,0.9977633566512999,0.8837107307734415,0.9593094233518118,0.9878170014883789,1.00055657692264,1.0055513827288214,0.9829570719647243,1.0659413313408685,1.0889766039286797,1.087883349315746,1.0855833689954992,0.6260350192084996,0.7786342676119313,0.8209016819902377,0.8339121513041154,0.8377620298344025,1.006606746501981,1.0084239974214881,1.0115566099122213,1.0103276874052456,1.0101571141368688
148,0.489810776850812,0.861974751279949,0.9670083500730692,0.9970458094631928,1.0090213464236935,0.892778539284558,0.944164125658854,0.9582986980444631,0.9641113449366389,0.9658618357611336,0.9033093705394297,0.8937627885452285,0.8909776626940462,0.8749270619761496,0.8665444881203342,0.8447403960941661,1.0453577987108869,1.099758995566795,1.1073433489604505,1.106605680432039,1.0329920397815797,1.0186378554910531,1.0239052316867816,1.0229152989095915,1.022543556050743
149,2.0,1.6051081934376614,1.2985948237915736,1.1409627361490446,1.0732352419860192,1.386154581415683,1.1999551121176693,1.1214267798652617,1.0898231040512225,1.0766188482574104,0.9606088244671458,0.9388201509525945,0.913092904832144,0.8884614764748106,0.8774540232397483,0.7245546311373419,0.9458712847950361,0.9959614681419476,1.0002129166852738,0.9972947626702244,0.9914433196968503,0.9878404552085487,0.9919005510428264,0.9904398509928659,0.9900010162017472
150,1.3390764634858117,1.2307743913309497,1.126868056920364,1.0726573558865358,1.05107992631162,1.1104869563841622,1.049952568038779,1.0241325281845428,1.0135153980955518,1.0082532863085258,1.0006197236644732,1.0281675680659699,1.0345461234063786,1.0187987298091237,1.0091393231119516,0.8544429532223798,1.0880919874398995,1.15598698948673,1.170410871114873,1.1721958564345627,1.0227122755463203,1.0110417260822833,1.016521650734542,1.0148440223127484,1.0143592556055645
151,0.1,0.6880300902584726,0.829839402890096,0.8889366266303239,0.917583016578987,0.8561563418679824,0.9267428700204355,0.951997410270941,0.9659574384915549,0.9716168255000045,1.0953511130003741,1.1787009615311874,1.208514274626712,1.2027668405167307,1.1967431394999546,0.878147299634668,1.1171062501887863,1.1928215931769388,1.2167604984426899,1.2243016882772084,0.998139151034773,0.9936263362681658,0.9995917099278567,0.9974118146180867,0.9969316946565873
152,0.1,0.8500781234286183,1.0062713496268818,1.048027574535848,1.062203531897961,0.9329252234531327,1.0141998091861713,1.0304124527515384,1.0374900812804635,1.0395958327992694,0.8369316154365241,0.797339336882124,0.786379030175961,0.7704297896872674,0.7633556648801768,0.8248378965871623,0.9982137603877034,1.0409181329049735,1.0436325795493508,1.0414428533946354,1.0425891706986086,1.0296179513786958,1.0350684077203025,1.034398096969232,1.0340543606251116
153,0.1,0.783193422513213,0.9169153202837993,0.9526346161530725,0.9643827214981641,0.8886349433336971,0.9600283274191197,0.9749852971276254,0.9804530682441005,0.9820363337660514,0.7858554733166244,0.7614651190694531,0.7547758948217179,0.7434616300325874,0.7386493237030302,0.7158531472473962,0.8566286252097824,0.8889284293604917,0.8914183750134642,0.8902604504591228,1.010568184726585,0.9994515613981086,1.0032778687986428,1.0027681885277717,1.0025872908893174
154,0.1,0.7858325769149845,0.9570865425737332,1.0255626049412125,1.060087861990642,0.9037373757599932,0.985565010726715,1.0146035991610347,1.0327194003419649,1.0398634362414514,1.132748666600183,1.1968729640284241,1.2222628454275772,1.208670002430772,1.1977045611217527,1.037966398369442,1.3312592024157561,1.428687160704843,1.4570502587767207,1.46491210782436,0.9859052386607098,0.9815894202270294,0.9906718173481417,0.9882858500988092,0.987553231123742
155,1.8802144539432162,1.513329316241528,1.2485812536286272,1.108906674565998,1.0506999159860515,1.2781123713885816,1.1140248031169597,1.0440013720527712,1.0156693537187276,1.0038421522598886,0.945591364688231,0.9187003758833633,0.9213084001900417,0.9092477523240866,0.9028967697905247,0.9721248022861577,1.1383540001594143,1.1822718241569268,1.187555694919839,1.1869821115536083,0.982213336108389,0.968701613002396,0.9747578920441285,0.9739220875018011,0.9736115549210606
156,0.1,0.775343791420833,0.922151140263987,0.9824070926246329,1.0077849227393878,0.885763921108984,0.9525479237196525,0.9820597516759779,0.994885350828025,0.999970479421661,0.9660246073126163,1.0606465066046935,1.085896836328831,1.0873975686868038,1.0863703475920006,0.5838166298043004,0.7230501907332437,0.761134806663259,0.7735723437629334,0.7774598538028189,0.9659520294374228,0.9752461672585301,0.9784019120130788,0.9777135915609962,0.9776935041688373
157,2.0,1.600751830724789,1.295600443283754,1.1249615169888367,1.0505655722012135,1.3187691209741632,1.1219042985197223,1.0336901602074124,0.9971123085820064,0.981614406300152,0.9809293119584503,0.9347280866865513,0.9252356045748535,0.9060971173127209,0.8967425029707079,0.9975932101297628,1.196347690303882,1.2467666166200557,1.2503928792434678,1.2477441854005566,1.0045138313385946,0.9901012993943603,0.996692980987258,0.9956715719456033,0.9952315427704335
158,2.0,1.5003763347438979,1.1883162137487824,1.0501917112352435,0.9948647045001214,1.2620071745722357,1.0750063018003535,1.0047301237928128,0.9769994264926989,0.9660556908530704,0.8389646269952442,0.8937485242188882,0.9109433273529631,0.9088252261782643,0.9066766645325737,0.5729050539923125,0.688371905232027,0.7193540469037939,0.7271287754961769,0.7289762389870191,1.02702586163063,1.0253621375635376,1.0289562530357952,1.0282052521566705,1.0280850742131138
159,1.6550014105255388,1.439753097198719,1.1995167151627646,1.0957526201885124,1.0458792257968625,1.2551198549405254,1.1149508553029532,1.0635782767367192,1.0380067555481707,1.0256222990989428,1.1204603180905828,1.2150725039859624,1.241009781889208,1.2415178709468424,1.2398828940507072,0.701051437689504,0.8657810927935107,0.9106255360162474,0.9266556305139141,0.9321740549097437,0.9998670342020414,1.0079173276611861,1.0109453142812896,1.0094757445846612,1.0093434075970966
