seed,theta10_0_1,theta10_0_2,theta10_0_3,theta1_0_1,theta1_0_2,theta1_0_3,theta2_0_1,theta2_0_2,theta2_0_3,theta2_1_1,theta2_1_2,theta2_1_3,theta3_0_1,theta3_0_2,theta3_0_3,theta3_1_1,theta3_1_2,theta3_1_3
163,0.3582018777591954,0.3080155126674087,0.3067283018642206,0.3997459205750069,0.30407759436643894,0.3121802002865356,1.5124758475791926,1.5458597952730904,1.555004077182609,0.72627146185398,0.7459770630802225,0.7514966607915281,0.10372451024860244,0.10095433760343393,0.09961584801116839,0.0008544077674898924,0.00014901655592225178,4.192371604114743e-05
164,0.345824521689601,0.3034582844664702,0.3030543982402994,0.38534947681483395,0.30591231335308927,0.3096769417682318,1.4467023205852458,1.4837928964137506,1.4925327605825691,0.7478624701727398,0.7715275631225054,0.7770395991424777,0.10383458519527418,0.10125531003649185,0.09992235764359124,0.0009830505746406977,0.0003506727607540264,0.0002296812569357067
165,0.3314381371809914,0.29024608572252497,0.28921331500313785,0.3665441772937861,0.29819054782207666,0.301353603088659,1.5821497962078848,1.6145777103001935,1.6244830090546223,0.8756495369475081,0.8955936771647358,0.902248311734626,0.10345505217686342,0.1010397680493984,0.09961882302477351,0.0008023376441151142,0.0002731563874952846,0.0001466282864881122
166,0.34986288523836157,0.3088625526587583,0.30795661816629727,0.38810626573310625,0.3117330124078481,0.31350791590928834,1.4471481215454864,1.4811027185922945,1.489733734552336,0.7434193614165459,0.7639150329351148,0.7693895218900152,0.10381489525705084,0.10132154003638393,0.09986849339764527,0.0004211644237060022,-6.95319010591852e-05,-0.00010094203999329101
167,0.34904563080119977,0.3034428040772402,0.3024692711252916,0.38636393152884074,0.30942830084239314,0.31247162678434437,1.5263890195882226,1.5575378543560388,1.5668548138556124,0.8039212497469855,0.8223244174827354,0.8283883935166242,0.10376972159969501,0.10127002951591155,0.09991096684039744,0.0011396075819425345,0.0003519442165974937,0.0002821086111528088
168,0.3364535841295851,0.29393647301868714,0.2933280498240475,0.37846193049146337,0.29762533476278,0.3037706727509345,1.4570635128502296,1.4912335786932338,1.500078415148892,0.7888010810711739,0.8107352431957946,0.8164780710465342,0.10411868943541391,0.10136837912586588,0.09996231519700677,0.0005275106849814922,-6.0794510576826126e-05,-0.00019057772922279314
169,0.347966901722394,0.31136056009545293,0.3105173706542819,0.38915278054088953,0.3078151627144623,0.31806785619598416,1.3994891210844325,1.4290670007708675,1.436908905799179,0.7432237875979611,0.7605745664196416,0.7657054728376291,0.1038196546696222,0.1013119700862948,0.09997431643991202,0.0010393195417899464,0.00047828871812416034,0.00042191406712591796
170,0.3369129698936881,0.29419780259729644,0.29292072924785745,0.3772365508780619,0.3008183130875888,0.3052561066642242,1.525843461082998,1.5629121536583235,1.5721468591734447,0.7908905869421449,0.8128848687057272,0.8189315926238193,0.10370796294447218,0.101309035582112,0.09998634686805004,0.0018941698732294282,0.000979139878386423,0.0008728484282773356
171,0.34130305717442905,0.308052368114871,0.3077403633849092,0.37703121282761864,0.3042788385133041,0.31338672039672655,1.451525891148314,1.480797649331101,1.489293459561332,0.8102434470130593,0.8292300444119901,0.8351212781795737,0.1037792452184597,0.10096930534936889,0.09960381401752333,0.00033288946687637253,-0.0003494180544974468,-0.00037255999406246766
172,0.33732720856502685,0.294444250671537,0.2932693277516146,0.3759914554522936,0.29940590761474567,0.30455377491328217,1.4770749006137296,1.5087647458939968,1.5172085228055756,0.7647211398707022,0.7827827522487962,0.7881045584656996,0.10382398806186635,0.1015628706543745,0.10018209059038176,0.0003064693188341287,-0.00041094486210079294,-0.00048550729307178454
173,0.3269646278639461,0.2994035110902268,0.2986104934085867,0.36014800934877916,0.3025049996182035,0.3066618522743789,1.371076820468805,1.4012249479696093,1.408619674107889,0.7442321363570451,0.7640970115436913,0.7691525291485475,0.10338689617790449,0.10117015445659248,0.10001882204517323,0.0005784609694003576,0.0001048728904173652,6.558369827763352e-05
174,0.3473459665504894,0.30103415048379617,0.2994200642954393,0.38850569286825315,0.30491242118875916,0.30809054252952384,1.4024375358404022,1.4336166508870962,1.4414360190535784,0.687294145706042,0.70358983506485,0.708243542544889,0.10348447301997647,0.10114775504843647,0.09994525373999016,0.0006888183989644624,0.00015963219031682563,-4.942018895416429e-06
175,0.33864924480373154,0.2992722373924572,0.2984507811516527,0.3872801949778744,0.30401449879916215,0.3116255116287288,1.4216766568411583,1.4490648263762511,1.457111418415516,0.7419501482546663,0.7577592420304428,0.7629101258651795,0.10382467565314381,0.10111091954597524,0.09957610524874569,0.00042327204826815817,-0.00018849754931099668,-0.00033106415264718027
176,0.3423112724839523,0.2976624807445694,0.2965586189123131,0.37881715504687047,0.2947124737335406,0.3030504611661084,1.5208479553070786,1.5566723501194009,1.566084558112071,0.8284191514369138,0.8494397969711536,0.8555282184477303,0.10373662998421967,0.10127490471184433,0.10001601769140554,1.0051357674558171e-05,-0.000692791158240032,-0.0007591340736334767
177,0.34315789900093674,0.305891373639387,0.30476450907079733,0.3793994537015603,0.3002389869201722,0.3096145004036472,1.4024105992272715,1.4324308734473337,1.4402545865446688,0.7369602099346536,0.7538420130882005,0.7588712472234659,0.10406891260395505,0.1015176525115123,0.10012170931397146,0.0007275977465019972,6.085598857501502e-05,-0.0001064308702069806
178,0.3321604048589505,0.29498296741746033,0.2939792405411203,0.37847647699345627,0.29749943679613994,0.30661205238187633,1.4295621583444023,1.4638261819124927,1.4722905928563532,0.7478242127042374,0.7699707026034285,0.7755392376079298,0.1039816623130551,0.1014128930694358,0.09993660848664514,0.0016523194912030493,0.0011038058632546557,0.0009508068466730106
179,0.34610110325710686,0.3047494764305059,0.30362677490678086,0.38139851708416456,0.3051012887162318,0.3102503387376244,1.5391044472279403,1.5717903534106907,1.5812866802069543,0.8284548682547958,0.8489052671467461,0.8550715747787755,0.10376825536143568,0.10121696528848127,0.09984345608732735,-1.9231580963506482e-05,-0.00043039298836237066,-0.0005690000245875466
180,0.3462571209962151,0.30919305490992477,0.3080928057248416,0.38618226093299945,0.30970213334962227,0.3130631813120457,1.3800029462402357,1.4116213244763725,1.419377187194861,0.7108666912142922,0.7293634285029936,0.7342547539445465,0.10379962531149352,0.10146969097088589,0.10020040598909344,0.0007487080023603944,0.00026346457636436507,0.00020162592180589356
181,0.34725314298091187,0.3069754362183376,0.30630196165302603,0.39312048023447127,0.3092871560893054,0.31475399475880755,1.4242905659133094,1.4607175651240878,1.4690180258850032,0.7483493276349418,0.7707277778465572,0.776149098687408,0.10359150654216188,0.10104225294733443,0.09949321413738947,0.000759464654362653,0.00011158762103059059,0.000107467816963101
182,0.3269383746821206,0.291803201406572,0.2914302898204826,0.37501534324998004,0.2933605014578263,0.3048355600119511,1.467661844143546,1.5030051887221796,1.5116934924506096,0.8063941026729374,0.8298591060020807,0.8358065284230793,0.1047980077023005,0.10172510771246845,0.10003272603892913,0.0004106922877517806,-0.0002795566978345023,-0.0004907261530420605
183,0.34688091463445836,0.3045564028638282,0.3033164564978734,0.38396893959600736,0.3051249565954611,0.3108588943585362,1.476179284523907,1.5104734010039216,1.5192148989323182,0.7522137459413633,0.7727394471255798,0.7783169697383956,0.10356846220177021,0.10108373996261284,0.09983671189372871,0.0010428476992878468,0.00029618488616829354,0.0001750591238629541
184,0.33768095668869924,0.3028482705642429,0.30234777445672106,0.3674347631164219,0.29804626656472727,0.30702072805188146,1.403282131802077,1.4377356705943056,1.4457866315498449,0.7324436602155926,0.7531186958029603,0.7583470740069652,0.10419338637151052,0.10169719944696852,0.10033091995531715,0.0003973150284886892,1.8024366412062442e-06,-3.167775188376943e-06
185,0.31983486765803154,0.2961071600980706,0.29605261275575107,0.3467313339154056,0.3026072988211244,0.3041882574939755,1.4569100412535225,1.4892765066486984,1.4977604851962896,0.7872839898235655,0.8087324976547361,0.8146990989980041,0.10373916197888314,0.10170022617254386,0.10058601716352368,2.111817734099704e-05,-0.0005253101456784916,-0.0004761747945000947
186,0.3434193328672948,0.3026835161424635,0.30186720395356614,0.3851602556395313,0.30352813779201604,0.3122994970594704,1.4435715428393323,1.4792824311762556,1.487742813894455,0.7615072090648521,0.7827847048981537,0.7883323671575984,0.10392747836878846,0.1011307933929807,0.09989322388833607,0.0005294439270610826,-0.00038070020742646965,-0.0004746890993840397
187,0.35586932623712586,0.30094354763005604,0.29936101269182513,0.39850842236093553,0.30669861706843643,0.3130964886637836,1.5629097038733797,1.5955106876551701,1.6051928098365351,0.7929656354652321,0.8099518810517128,0.8158254673842276,0.10409140516989493,0.10160871738690531,0.10017029631979978,0.0005995873210859323,-0.00011144638476568674,-0.00025128921950350107
188,0.3437743403534811,0.30543666753379306,0.30460289790646083,0.38675637639450866,0.3049154485549952,0.3126279055263092,1.4502961217118229,1.485418902339797,1.4941347438063073,0.7797788027133584,0.8017853141092238,0.8075527166971844,0.10412606776206543,0.10124530724550022,0.09970191571462846,0.0008194001666799405,0.00012726519783146106,-3.09261852692078e-05
189,0.3251763309019841,0.29412572799837805,0.2934811708823107,0.35737938212557796,0.29730023142821815,0.30127720398006885,1.3644539255059016,1.3939451482885972,1.4013788270937468,0.6965034461543939,0.7149469457611104,0.7198024771648085,0.10320823965437755,0.10096727541641051,0.09992971243528045,0.0012026530227972245,0.0006257950227004132,0.0005991794351992369
190,0.33719186456975664,0.30402679516519604,0.3033269383488678,0.36758175750122063,0.29997942837578473,0.3086874182879165,1.4166433660191418,1.4505188852597661,1.4585336314447404,0.7582235703705346,0.7812053095011271,0.7866428360685448,0.1035857782681516,0.10120253189067081,0.09998761829132427,0.0007218626098140642,0.0001627387357384909,0.00011610475128712311
191,0.3468202496287625,0.3056698994982721,0.30478478598803393,0.38844226931907266,0.30753429753755834,0.3117391680448732,1.4279122527907366,1.4623816624545354,1.470690504741721,0.7430444509933449,0.7649376410086641,0.7703167431717004,0.1038821648904291,0.10145031045304702,0.09999800727496261,0.0003811052558497341,-0.00035505321827265134,-0.0004483764059358094
192,0.318241876253508,0.29156843088316176,0.29133770329140596,0.3493390070255665,0.29624186803333186,0.30377302992419597,1.312469957317088,1.3478230671199087,1.3550300180474373,0.6842736868549254,0.707363700476556,0.7123069194070235,0.1036891098292028,0.1013781648763698,0.10015742314379288,0.0006720712336823743,0.00021108739046646935,0.00022106592309570496
193,0.1,0.29165993949974023,0.29939790241612924,0.33760697364754344,0.307655883429933,0.3098904853734004,1.6088455150992176,1.6448358036266695,1.6550969139209568,0.8732838574701999,0.8966845340466575,0.9036259333571638,0.10401276252897816,0.10169875175693086,0.10028648605260483,0.0008149197074583125,0.00017403945726272244,7.789563885351544e-05
194,0.33405736981726836,0.29692690602047456,0.29598085846470623,0.3725055667799445,0.3053561663834855,0.3062965949730152,1.4837100883740182,1.5175684034228534,1.5262500296464943,0.7934293454185671,0.8154578191030568,0.8213038134735965,0.10349192042055601,0.10128214877346514,0.0999309256220173,0.0009545065914929495,0.0004084026432924324,0.00034736854802605647
195,0.34251359572651485,0.30550506722971876,0.3052673624787931,0.38184897394915857,0.3048404191976926,0.31045436261164,1.4599507036473556,1.49804461484265,1.5069619364235627,0.7666546546199619,0.7920181961901784,0.7979971447869069,0.10389724880150691,0.10127614929848892,0.0999384339744835,0.0008694581769367961,0.0001431571533292157,0.00011254376784876138
196,0.340093528267311,0.3018101040333138,0.30100323101992554,0.37919670733330024,0.30547351010786405,0.3121549591070646,1.4806324814244822,1.5122181381129616,1.521047689054418,0.8204255637918579,0.839749352322054,0.8456402104896819,0.10380293035490666,0.1014605652949925,0.10009437449858356,0.0004739734189757297,7.288120673204378e-05,-3.5798541873302595e-05
197,0.3444391786509811,0.30312531085793853,0.30254057018848907,0.3927669255252189,0.2980902432188622,0.3130626484216726,1.450083073923359,1.4831329229157446,1.4918337830403783,0.7997512873303294,0.8204505997894074,0.8262138156301927,0.10388201533452267,0.10103051983551911,0.09944827514136016,0.0011117504408389462,0.000476359271638224,0.00035900828657524673
198,0.3599039067459471,0.3131056370662874,0.31269073145048903,0.4022560436706747,0.31534440684556364,0.31820559046164404,1.4576640405032142,1.4909641986181894,1.499776329869776,0.726929379946567,0.7449188115900289,0.7501696102618708,0.10396305892982771,0.10136625157677089,0.09984977688263769,0.0007241630112098472,0.0002410862705285274,0.00013885158038739537
199,0.33643405185565994,0.3031496967455343,0.30279011256364474,0.37061871767451604,0.30266401297499546,0.30981067716841615,1.4743405455896996,1.5113577785130563,1.5202918931604317,0.8342384683653105,0.8584011212706043,0.8647141645242639,0.10389806768664643,0.10130396391531889,0.10001536215758651,0.0005592418538893964,-0.000161564186027684,-0.0002768612227430492
200,0.33972304643398,0.2949591537654445,0.29379437661454066,0.3794883570152336,0.30738522488883524,0.3053289861923865,1.5254987853883595,1.5622992913098168,1.5717440063000374,0.7748737686623229,0.7969791681179833,0.8029322123020987,0.10366425789798898,0.10125817122889315,0.09995751059102634,0.0014093972339347149,0.000871962943277405,0.0008158161023899676
201,0.35008271268285995,0.3092586303888295,0.3088061531650886,0.38683213037305464,0.30876810337824,0.31285679109501235,1.4786457025921276,1.5215217816691626,1.5306187571020105,0.8008720415366646,0.8283343000857601,0.834306645038517,0.10383498494795874,0.10132590051613581,0.10006264043494685,-0.00020277704636409752,-0.0006606949032208259,-0.0007241109732545332
202,0.34766378097034856,0.3057314084132463,0.305187365317013,0.391254572264747,0.31164082132387255,0.316804264929562,1.5548535905119505,1.5921818674594144,1.602242491789152,0.8669010116097494,0.8911501011028033,0.8980185384048014,0.10404707019990052,0.10141799201713927,0.09992267574098915,0.001264433852193062,0.0005301379141766839,0.0004947679771768972
203,0.341615993774066,0.3057873011002106,0.3051077348804065,0.38093255164476697,0.3070148616365211,0.31167358243500287,1.4192020696359589,1.4544057585059202,1.4627568290648227,0.7836865262779872,0.8062119276571449,0.8117667435136847,0.1039807728689877,0.10156985660586859,0.10022183228447995,0.0006866265969403446,0.0001396385143117373,8.707480797428828e-05
204,0.3415007712602337,0.3007559534648036,0.29965996551211216,0.3727382828901214,0.3038273268127472,0.3069969757567038,1.5345865762325224,1.5695049615211358,1.5788275256075106,0.8242848771862076,0.8456538588136082,0.8519026308864289,0.10358797247725413,0.10127431214980544,0.10009036286316962,0.0012654050388740184,0.0006508306976423919,0.0006430936711785131
205,0.32813724962847995,0.2986272924495652,0.29854997499665425,0.36991836789010096,0.30273485189167093,0.3093876001324743,1.3955092080676827,1.4303366432762104,1.4384326522292272,0.7587301515635765,0.7796209473412449,0.7851688720000233,0.10381161813425885,0.10122089362168266,0.09993905255044372,0.0011949091107654102,0.0006023654498618147,0.0005307385794755615
206,0.35688854924373997,0.3089931935930883,0.3077213309682689,0.3945575924376587,0.30448209706260043,0.31562936421318477,1.537978397323106,1.5719095663335494,1.5815674595605267,0.8046663753702697,0.8243004055768561,0.8303860242353512,0.10377832949660205,0.10108175238194106,0.09958245510768735,0.0006211560204876802,3.222228002182903e-05,-6.613358292052898e-05
207,0.33298662796572714,0.3013354147258496,0.3005372855908794,0.36647891258252957,0.30452053996462175,0.3088962317378847,1.4107883300431574,1.440387659050699,1.44830110959088,0.7623451452473218,0.7810415294083904,0.786329131126515,0.10330306854098784,0.10107999620385429,0.09987823738544985,-0.00022413891177794245,-0.0008297159541336079,-0.0008727835139762164
208,0.3386150654686862,0.3003384082380944,0.2990662767230097,0.38193336450479126,0.30466502419096214,0.31170564573700293,1.4648854969864376,1.4908078449642719,1.499175907918781,0.7919919371732009,0.8065127538886838,0.8119513824726229,0.10375472977936798,0.10131275770402824,0.10004372652670242,0.0003725409859476831,-8.880348190240982e-05,-0.00026252072759583355
209,0.32571324065949464,0.29788321394313916,0.2973713465189002,0.35186857522995874,0.3013508468740975,0.30265956057811266,1.4726958610912608,1.5087529505855188,1.5176808439438942,0.802708898693206,0.8274247751994122,0.8336691015083324,0.10287183631973626,0.1010770201159135,0.09981290980215571,0.0007829377985955888,0.00024044116796918995,0.00020798577054416276
210,0.35125628131944486,0.30338020478729516,0.3016725652961562,0.38429868831860264,0.3069872286944271,0.3070799486062771,1.5064226340559346,1.5432221314131005,1.5522331252841746,0.708951086682441,0.7301212497776001,0.7354117815775876,0.10368807169784056,0.10117677001311975,0.09983988040094449,0.0011262457006900933,0.0005824230831383783,0.0005086201414867301
211,0.3568634369679784,0.30903343953657025,0.30808240912998036,0.4037368914500563,0.3105932942425189,0.31688127317965775,1.5155264490934832,1.5545625700487835,1.5642565238928163,0.8319379620692218,0.8568921307210087,0.8632496117383835,0.10396693115941481,0.10135719871243351,0.09988246107883625,0.0007925537105982485,-5.3064685425189166e-05,-0.00015027358557870196
212,0.3496543731143409,0.3070001009289687,0.30599538931153214,0.3799718762133006,0.3043202547887544,0.31066896207345085,1.5261929502500664,1.5645937376050487,1.5740242161145286,0.8379076805299502,0.8626414163562601,0.8688735505106725,0.10370079326901743,0.1015183224887018,0.10025567601955848,0.0007766029238866442,0.00022193296537974177,0.00013972712926365547
213,0.34161521496412006,0.30163741385885323,0.30065700193840955,0.37821546144160667,0.30262814086512607,0.31116208424461345,1.4120279700943732,1.4434249550314875,1.4514423814774242,0.7089542899299263,0.7280609299967964,0.7330345556542742,0.10377128729512256,0.10140415696590631,0.10023465626713773,0.0009547890711626016,0.0005311304161344506,0.0004282280276191249
214,0.3380739196085546,0.3014772540085268,0.3005749569591648,0.3785846787103219,0.3010676532973571,0.3089639983358476,1.374420086895353,1.4086706967913272,1.4166258526824633,0.7379127460949807,0.7599489089303494,0.7651481704083872,0.10352126183571861,0.10085559113777691,0.0995271527258117,0.00012455171184052344,-0.0002702365640493819,-0.0003909047940858892
215,0.3260923624279576,0.2924648049753115,0.29155071704040014,0.36342378647759715,0.2970249168608694,0.3043128605022308,1.3639118736720666,1.395984123875735,1.403332148927718,0.723134196362249,0.7437447822683846,0.748732400139288,0.10341312668166719,0.10100917814373986,0.09973622184630619,0.00044424676525106133,-0.00011539299029015749,-0.00019828048395364594
216,0.33658029040494897,0.29394280091857966,0.2927995222368844,0.3737418320643009,0.30163328960608127,0.3048116575164254,1.4615767369067143,1.504207479273879,1.5132009002595288,0.7716368725664906,0.7991723539512773,0.8050482103059305,0.10416056301192361,0.1017353429457456,0.10045650447221724,0.0010204998585495045,0.00036039236282691035,0.00028851341572081
217,0.3295880521072176,0.30213213642713643,0.3016943173208842,0.3625546617279879,0.3023416219268494,0.3094401669966511,1.3387530382456818,1.3705886653138395,1.3780027061982123,0.7296591296983621,0.7520691535161415,0.7572591273151013,0.10331954361820872,0.10107939498892538,0.09982706555569934,0.0006450019895465377,9.097349254545987e-05,0.00010993638517564759
218,0.3329191608616237,0.29855576349303864,0.29865300782183246,0.36985612565524073,0.30679903220025956,0.30746692461045716,1.5174262805595027,1.5510476620473894,1.5603841573185702,0.8711175633595907,0.8932406411556709,0.899832930764218,0.10358322527377473,0.10095204102899535,0.09988467976086464,0.0009124038263873871,0.0001364655290956002,6.798755029192871e-05
219,0.32188159681498496,0.29353731543964484,0.29326696836744837,0.354805990337221,0.29859248182148485,0.3003827648938077,1.3808539204429595,1.4188390008060403,1.42681269450964,0.7493015269263766,0.7749877031601153,0.780474229348002,0.10364810121481546,0.10130272484038723,0.10000341924180584,0.0019722087217702395,0.0016154274370387247,0.0015685655604562407
220,0.3221170867160268,0.29731079547717354,0.2971267583875305,0.35090900756607674,0.2970855349623205,0.30279829591630064,1.3605479855193,1.3960796701304197,1.4036150470691164,0.7072637010388392,0.7296339173930965,0.7347699425090702,0.10353498289034634,0.10131499116466082,0.100040869927899,0.0009816629522527386,0.00042098128996648763,0.0003920465662910611
221,0.3364192937237921,0.29651271127038237,0.29569260067606057,0.3710054502549162,0.30271663638081364,0.3049449030224812,1.4683810090148477,1.503128457120489,1.5118205968700325,0.7706593907595566,0.7916326190528192,0.7971995090045059,0.1036929887533169,0.10141876431777302,0.10017943306538529,0.0014949607716429989,0.001263489815267591,0.0011478339614176567
222,0.3409300516856046,0.2942614897624129,0.2927629061487692,0.3843200564595809,0.30426888445462036,0.30683750078330696,1.4851919861462344,1.5211142337379053,1.530031539149001,0.7699287230549628,0.790855082425745,0.7964362477988453,0.10388721111333077,0.10140142493906854,0.09991142062999679,0.0011033204021348305,0.0006198119062919869,0.00044338703613996055
223,0.3300717674149242,0.2961469255688059,0.29556803512521995,0.3707955760186836,0.2998593499577499,0.30463674702465365,1.4858060096141155,1.5159272919172262,1.5244337876746121,0.807513262561925,0.8272152545037994,0.8331658846341804,0.10420485920576436,0.10161001982256591,0.10004806983718162,0.0011022132078952708,0.0003294655634237363,0.00025757498224134446
224,0.3539602942923255,0.3038003963047129,0.30258045590641436,0.39655471920458013,0.3073879877287416,0.3090622157529462,1.5570352765565667,1.5934701282781616,1.6033984729725472,0.8153039372509383,0.8378480277972755,0.8441018286429212,0.1039475469789943,0.1014658272469727,0.09997597218062698,0.0012540090829130355,0.0006010080255150235,0.00048533201426101684
225,0.3433856788531548,0.3021385043740484,0.3013301050095835,0.3789429731505828,0.3089089124873546,0.3092127338238445,1.4373152704399748,1.4727046450867247,1.4809426051558046,0.7435754499605692,0.7676541108461093,0.773125360271736,0.10325802804817684,0.10095782411592003,0.09974498171713685,0.0013604026728679984,0.00042276216640210236,0.0005031947705795759
226,0.33199504910751665,0.3024907702540179,0.30239113881672053,0.3706588048233204,0.3087102668363632,0.30911377950572716,1.3790305896161639,1.4146356717718263,1.4226123190146662,0.7795374943655076,0.8046235837197211,0.8102483630403733,0.10385612190690824,0.10136044944009324,0.10003818158226206,0.000550577465395284,-7.280793303924696e-05,-7.939325937316673e-05
227,0.34134852173429514,0.2899155876624996,0.2889397805012776,0.39631059003312963,0.2985778392807747,0.3063689089339718,1.5192776637579206,1.5499669529990656,1.559164477454505,0.8047833989538188,0.8216638912249425,0.8274315219625812,0.10427687489562744,0.10126098647081719,0.09982523119087647,0.0014446370726213598,0.0005066288753338183,0.0002050911427303634
228,0.33215099072412435,0.29481598249466323,0.29349852835430207,0.3692283313738597,0.29819146256959916,0.30612922383956026,1.4106296389506165,1.4420824131167254,1.4500914797301836,0.724258481687807,0.7443451995866142,0.7495474517634905,0.1036472983846595,0.10111822160850631,0.09984917105439726,-0.00033779066949683745,-0.0008237622049259186,-0.000941950500541505
229,0.34012447510478633,0.29947983360772973,0.29872315935082167,0.37793515994759086,0.3086517174045961,0.31037846489880266,1.5045215747314238,1.5390056497895408,1.5481790654207899,0.8438631551937185,0.8649023670477479,0.8711131636092018,0.10389803782736466,0.1013047853635491,0.0998532161398854,0.0012611892273192993,0.0005485291815083449,0.0004801143622720053
230,0.3290627739180852,0.29843584596555356,0.29786376593224234,0.3540079309504584,0.2964165049996584,0.3034380937089208,1.3832231860878998,1.41467001061401,1.4223819246812253,0.7162110565229398,0.7368412727204996,0.7420864929121029,0.10269805725679747,0.10055862296142068,0.0995687206312293,0.00035984750144027954,-0.00015187813414363588,-0.00010664294630589932
231,0.3248619874187797,0.30099467413431324,0.30144949297559254,0.35754027559964685,0.30382387780611675,0.3063876812313884,1.471598879975902,1.507319961986772,1.51648098425744,0.8364394264881951,0.8608879706789399,0.8675310352106852,0.10384394465121734,0.10144340219800008,0.10029949831199787,-0.0005528245281419502,-0.0009469255271326142,-0.0009183868347551228
232,0.36316041356533973,0.312200414278197,0.31054734129316947,0.40161302694195317,0.30865090778724297,0.31414990585450436,1.514925179912227,1.5505255575287746,1.5597685638064982,0.763111849327695,0.7842646674689457,0.7897936909062063,0.1039036928093402,0.1014195406419767,0.10011808276363685,0.000748736783893117,0.0002209266496482975,9.83310006795226e-05
233,0.33271474831484366,0.2959977599576181,0.29506246734774755,0.36824679495643947,0.30407708698622943,0.30577050874217976,1.5348703985276857,1.5698428506339688,1.579264986231159,0.8338852921623435,0.855743640202282,0.8621019501905123,0.10353237960303542,0.10125980593814443,0.0999116878138771,0.0003584509144757193,-0.00020570672268163808,-0.0002895289718638415
234,0.3233994308034123,0.29542179210582076,0.2952611969066418,0.35273166037839143,0.2964502544858209,0.3017614364052736,1.560631592035852,1.5938676295986536,1.603702986528417,0.8916648761935647,0.9153361046709356,0.9224177246904371,0.10328227951091859,0.10109483747960347,0.09992217274436889,0.0005115292341495695,1.4976368321985732e-06,9.673855883142554e-06
235,0.330536952847229,0.2964284873782672,0.29571652679874344,0.37900409668330876,0.29905503546579243,0.30948401725927477,1.2735329996384914,1.2975408794910068,1.303976747070589,0.6746898508519948,0.6874274744730917,0.6916112782371626,0.10403009979258004,0.10149776812232299,0.10021619990556893,8.345919849522525e-05,-0.0005125538650371384,-0.0006210224995750355
236,0.34503198431452,0.30332014547716,0.301849376775304,0.38686934388873073,0.3033753419208781,0.31200554341107445,1.4401551340647007,1.472395190415223,1.480715174987272,0.7608822700641951,0.7818796159086627,0.787296745540705,0.10359738396248419,0.10118299737704266,0.09984368881455909,0.0005601084942664733,0.0001176370090763035,3.1357607223018874e-05
237,0.34053157045814036,0.3035165690178005,0.302964350724618,0.3772007971148801,0.30399359251932806,0.31052122151422795,1.5544485220559598,1.587055097476354,1.5965966786904353,0.8583553111700053,0.879475391201253,0.8859769888420835,0.10420336976250984,0.10152828424473949,0.10014886473644549,0.0010476315438967502,0.00036809632348520845,0.0003126326976171036
238,0.34523229999736554,0.3034602714883566,0.30220642190504543,0.3888487540286382,0.3066729845146833,0.3130018523019162,1.3920021669703329,1.430138170170908,1.4385309203953416,0.7453491286343327,0.7699859788029978,0.7753647444849097,0.10382524470056284,0.10101198055902964,0.09950019997293572,4.412891893913184e-05,-0.0005837500102497225,-0.0007102826905409053
239,0.34773402453256397,0.30807320310145325,0.30708780848622763,0.39167222968337473,0.30641103295769584,0.3125450924658804,1.442569414928931,1.4754487765687754,1.4837132632941326,0.7227359952631747,0.7423718774001634,0.7477171258539176,0.1036010048469508,0.10075729135797154,0.0992206473944902,0.0009044129745266694,-2.521833683831071e-05,-0.00012885994130142504
240,0.33735595710303634,0.3024044249085632,0.3019907080389566,0.3742479257508368,0.3029677137773024,0.3103362425415557,1.4656190636775197,1.4970530199335172,1.5057370190367294,0.8155053451541656,0.8346829604479498,0.8406758685365382,0.10374168293418497,0.10140915630928701,0.10005105120118804,0.001400713704094788,0.0007110687536955135,0.0006623432342809429
241,0.32972482312710927,0.29874723560404026,0.2988533184969501,0.3579828882454549,0.2995220157707624,0.3061811269698877,1.4660149829852513,1.5032332745962096,1.5118847599739116,0.8260493350906184,0.8519709736159948,0.8581394555796152,0.1038383059882269,0.1014132493235091,0.10012137637884605,0.00128700949415264,0.0007321560996290823,0.000739172225637206
242,0.33265690244766427,0.29378908741274384,0.29279457390120034,0.3686685776369902,0.2987720650720866,0.3007389219237195,1.4293576941750483,1.4621680815871327,1.4703159200509102,0.7581358265900017,0.779168653391961,0.7845300936253925,0.10366150472979066,0.1013179847603567,0.09995653926277932,0.0010291486755554973,0.0003470231817236424,0.0003120670250807296
243,0.3523154633987646,0.3066286620997972,0.30564609157882433,0.3920544395975356,0.3123174476085602,0.3150926016348113,1.4640624151398518,1.4990961497275876,1.5079240646798953,0.7326937943306203,0.7515512817194642,0.7568159260159307,0.1040346307988336,0.10155826413409476,0.10014740117084564,0.0006560286681426489,0.00036651096456332793,0.0003794393391906859
244,0.33677198499302813,0.2983279916430267,0.2973486879876827,0.37689631592278783,0.29774654109878307,0.3063216080708195,1.4263248057991678,1.458315291133785,1.4666288958750422,0.7593238544729914,0.7775738965377029,0.7829972768458109,0.10352953334838257,0.10088303580191821,0.09951875770610084,0.0010229311456476577,0.0004897989910464382,0.0004040353379560343
245,0.3342086496974508,0.2952764511489033,0.29443193156272524,0.37207383444039355,0.3003403068401321,0.3039954823598618,1.4864672988407928,1.5196102266879141,1.5285224036227683,0.7883021806833341,0.8082485253496123,0.8140628451720919,0.10385212021242941,0.10126897666315829,0.09988628464663403,0.0007049593775090918,0.00015847468657547993,7.465400050322156e-05
